rec_id,role,name
758,associated,garnet
758,associated,epidote
758,associated,siderite
758,associated,serpentine
758,associated,calcite
758,associated,magnetite
758,associated,quartz
758,associated,limonite
758,associated,hematite
758,associated,bornite
758,associated,galena
759,asbestos,tremolite
759,asbestos,winchite
759,asbestos,richterite
759,associated,calcite
759,associated,talc
759,associated,dolomite
759,associated,K-feldspar
759,associated,pyroxene
759,associated,hydrobiotite
759,associated,quartz
759,associated,vermiculite
759,associated,biotite
759,associated,magnesioriebeckite
759,associated,magnesio-arfvedsonite
760,asbestos,tremolite
761,asbestos,tremolite
761,asbestos,anthophyllite
761,associated,autunite
762,asbestos,tremolite
762,associated,quartz
762,associated,chlorite
762,associated,muscovite
762,associated,calcite
762,associated,pyrite
762,associated,hematite
762,associated,chalcopyrite
762,associated,sphalerite
762,associated,galena
762,associated,tetradymite
762,associated,gold
762,associated,arsenopyrite
762,associated,tourmaline
762,associated,"copper and bismuth carbonates"
763,asbestos,chrysotile
763,asbestos,actinolite
763,associated,quartz
763,associated,galena
763,associated,pyrite
763,associated,altaite
763,associated,sphalerite
763,associated,rickardite
764,asbestos,chrysotile
764,associated,serpentine
764,associated,talc
764,associated,calcite
765,asbestos,chrysotile
765,asbestos,actinolite
766,asbestos,actinolite
766,associated,magnetite
766,associated,hematite
766,associated,limonite
766,associated,calcite
766,associated,tremolite
766,associated,azurite
766,associated,malachite
766,associated,pyrite
767,asbestos,chrysotile
767,associated,serpentine
768,asbestos,anthophyllite
768,associated,serpentine
768,associated,chlorite
769,asbestos,chrysotile
769,associated,serpentine
769,associated,magnetite
769,associated,carbonate
770,asbestos,chrysotile
770,associated,vermiculite
770,associated,talc
770,associated,anthophyllite
771,asbestos,chrysotile
771,associated,serpentine
771,associated,olivine
771,associated,quartz
771,associated,magnetite
772,asbestos,chrysotile
772,associated,serpentine
772,associated,magnetite
772,associated,quartz
772,associated,talc
773,asbestos,chrysotile
773,associated,serpentine
773,associated,vermiculite
774,asbestos,chrysotile
774,associated,serpentine
774,associated,vermiculite
774,associated,chlorite
774,associated,"fibrous tremolite"
774,associated,"fibrous anthophyllite"
774,associated,actinolite
774,associated,talc
774,associated,carbonates
774,associated,magnetite
774,associated,biotite
774,associated,hornblende
775,asbestos,chrysotile
775,associated,serpentine
775,associated,olivine
775,associated,quartz
775,associated,carbonate
776,associated,serpentine
776,associated,calcite
776,associated,pyrite
776,associated,chalcopyrite
777,asbestos,chrysotile
777,associated,serpentine
777,associated,chlorite
777,associated,magnetite
777,associated,quartz
778,associated,"fibrous talc"
779,asbestos,chrysotile
779,asbestos,clinochrysotile
779,associated,serpentine
779,associated,olivine
779,associated,clinopyroxene
779,associated,phlogopite
779,associated,chromite
779,associated,perovskite
779,associated,magnetite
779,associated,priderite
779,associated,amphibole
780,asbestos,chrysotile
780,associated,serpentine
780,associated,olivine
780,associated,phlogopite
780,associated,calcite
780,associated,magnetite
781,asbestos,chrysotile
781,associated,olivine
781,associated,antigorite
781,associated,lizardite
781,associated,phlogopite
781,associated,richterite
781,associated,magnetite
782,asbestos,chrysotile
783,asbestos,chrysotile
784,asbestos,chrysotile
784,associated,antigorite
784,associated,dolomite
784,associated,pigeonite
784,associated,"fibrous tremolite"
784,associated,actinolite
784,associated,anthophyllite
784,associated,diopside
784,associated,phlogopite
784,associated,pyrrhotite
784,associated,pyrite
784,associated,chalcopyrite
784,associated,ilmenite
784,associated,quartz
784,associated,zoisite
784,associated,talc
784,associated,magnetite
785,asbestos,actinolite
785,associated,quartz
785,associated,magnetite
785,associated,garnet
785,associated,chlorite
786,asbestos,chrysotile
786,associated,serpentine
786,associated,dolomite
787,asbestos,chrysotile
787,associated,serpentine
787,associated,augite
787,associated,hypersthene
787,associated,olivine
787,associated,magnetite
787,associated,hematite
787,associated,dolomite
787,associated,kaolinite
788,asbestos,chrysotile
788,asbestos,clinochrysotile
789,asbestos,crocidolite
789,associated,quartz
789,associated,siderite
789,associated,"iron-silicate minerals"
790,asbestos,actinolite
791,asbestos,actinolite
791,asbestos,crocidolite
792,asbestos,actinolite
793,asbestos,actinolite
794,asbestos,actinolite
794,asbestos,cummingtonite
794,asbestos,grunerite
795,asbestos,richterite
795,associated,talc
795,associated,chlorite
795,associated,dolomite
795,associated,quartz
796,asbestos,richterite
796,associated,talc
796,associated,"carbonate minerals"
796,associated,quartz
797,asbestos,actinolite
797,associated,talc
797,associated,calcite
797,associated,tremolite
797,associated,quartz
797,associated,montmorillonite
798,asbestos,crocidolite
798,asbestos,winchite
798,asbestos,richterite
798,associated,talc
798,associated,dolomite
798,associated,richterite
798,associated,"white mica"
798,associated,quartz
799,asbestos,crocidolite
799,asbestos,winchite
799,asbestos,richterite
799,associated,talc
799,associated,dolomite
799,associated,richterite
799,associated,"white mica"
799,associated,quartz
800,asbestos,chrysotile
800,associated,serpentine
800,associated,magnetite
800,associated,zaratite
801,associated,serpentine
801,associated,magnetite
801,associated,anthophyllite
801,associated,pyroxene
801,associated,talc
801,associated,vermiculite
802,associated,serpentine
802,associated,talc
802,associated,anthophyllite
802,associated,tremolite
802,associated,magnetite
803,asbestos,chrysotile
804,asbestos,chrysotile
804,associated,antigorite
804,associated,"carbonate minerals (dolomite or magnesite)"
804,associated,magnetite
804,associated,chromite
804,associated,chlorite
1001,associated,talc
1001,associated,serpentine
1002,asbestos,tremolite
1002,associated,talc
1002,associated,magnetite
1002,associated,chlorite
1003,associated,"jasperoid (silica)"
1003,associated,sphalerite
1003,associated,galena
1003,associated,brucite
1003,associated,calcite
1003,associated,palygorskite
1003,associated,pyrite
1003,associated,pyrrhotite
1003,associated,jamesonite
1003,associated,barite
1004,asbestos,winchite
1004,asbestos,richterite
1004,asbestos,riebeckite
1005,asbestos,actinolite
1005,associated,talc
1005,associated,serpentine
1006,asbestos,tremolite
1007,asbestos,tremolite
1008,associated,ferroaxinite
1008,associated,albite
1008,associated,calcite
1008,associated,chlorite
1008,associated,epidote
1008,associated,quartz
1009,asbestos,anthophyllite
1009,associated,antigorite
1009,associated,pyroxene
1009,associated,talc
1009,associated,tremolite
1009,associated,actinolite
1009,associated,biotite
1009,associated,chlorite
1009,associated,olivine
1009,associated,plagioclase
1009,associated,hornblende
1009,associated,biotite
1009,associated,quartz
1009,associated,magnetite
1009,associated,apatite
1009,associated,vermiculite
1010,asbestos,tremolite
1010,associated,diopside
1010,associated,phlogopite
1010,associated,spinel
1010,associated,"grossularite garnet"
1010,associated,clinohumite
1010,associated,anorthite
1011,asbestos,tremolite
1011,associated,piedmontite
1011,associated,quartz
1013,associated,quartz
1013,associated,stilpnomelane
1013,associated,crossite
1013,associated,aegerite
1013,associated,pyrite
1013,associated,deerite
1013,associated,zussmanite
1013,associated,"and garnet with riebeckite; stilpnomelane"
1013,associated,zussmanite
1013,associated,quartz
1013,associated,"oligonite with grunerite"
1014,asbestos,tremolite
1014,associated,talc
1014,associated,nephrite
1015,asbestos,actinolite
1015,associated,nephrite
1016,asbestos,tremolite
1016,asbestos,anthophyllite
1016,associated,hematite
1016,associated,magnetite
1016,associated,"and numerous other minerals--see Harder (1912"
1016,associated,"p. 73-77)"
1017,asbestos,actinolite
1018,associated,albite
1018,associated,benitoite
1018,associated,neptunite
1018,associated,"joaquinite-group minerals"
1019,asbestos,tremolite
1019,associated,diopside
1020,associated,olivine
1020,associated,hornblende
1020,associated,hypersthene
1020,associated,feldspar
1020,associated,pyrrhotite
1021,asbestos,tremolite
1022,asbestos,cummingtonite
1022,associated,plagioclase
1022,associated,hornblende
1022,associated,biotite
1022,associated,hypersthene
1022,associated,quartz
1022,associated,ilmenite
1022,associated,apatite
1022,associated,sphene
1022,associated,rutile
1023,associated,albite
1079,associated,quartz
1079,associated,garnet
1079,associated,epidote
1079,associated,sphalerite
1079,associated,arsenopyrite
1079,associated,calcite
1079,associated,bournonite
1081,associated,chlorite
1081,associated,epidote
1081,associated,pyrite
1084,associated,plagioclase
1084,associated,pyroxene
1084,associated,hornblende
1084,associated,biotite
1084,associated,"potassium feldspar"
1084,associated,quartz
1084,associated,calcite
1084,associated,pyrite
1084,associated,apatite
1084,associated,magnetite
1084,associated,sphene
1084,associated,chlorite
1085,associated,garnet
1085,associated,quartz
1085,associated,hematite
1087,associated,"other metamorphic minerals"""" (McKnight"
1087,associated,1974
1087,associated,"p. 68)"
1088,asbestos,richterite
1088,associated,calcite
1088,associated,dolomite
1088,associated,apatite
1088,associated,biotite
1088,associated,"iron-titanium oxides"
1088,associated,barite
1088,associated,pyroxene
1088,associated,pyrite
1089,asbestos,tremolite
1089,associated,diopside
1089,associated,epidote
1089,associated,garnet
1089,associated,biotite
1089,associated,wernerite
1089,associated,actinolite
1089,associated,magnetite
1089,associated,hematite
1089,associated,pyrite
1089,associated,chalcopyrite
1090,asbestos,tremolite
1090,associated,diopside
1090,associated,piemontite
1090,associated,"other calc-silicates"""" (Eckel"
1090,associated,1997
1090,associated,"p. 497)"
1091,asbestos,anthophyllite
1091,associated,cummingtonite
1091,associated,phlogopite
1091,associated,apatite
1091,associated,quartz
1091,associated,calcite
1091,associated,sulfides
1091,associated,magnetite
1092,asbestos,actinolite
1092,associated,augite
1092,associated,biotite
1092,associated,vermiculite
1092,associated,feldspar
1092,associated,magnetite
1092,associated,sphene
1092,associated,pyrite
1092,associated,chalcopyrite
1093,asbestos,actinolite
1094,asbestos,actinolite
1094,associated,chalcopyrite
1094,associated,"unknown Ag- and Au-bearing minerals"
1094,associated,galena
1094,associated,garnet
1094,associated,epidote
1094,associated,chlorite
1094,associated,albite
1094,associated,calcite
1094,associated,quartz
1095,asbestos,actinolite
1096,asbestos,actinolite
1096,associated,magnetite
1096,associated,hematite
1096,associated,garnet
1096,associated,pyrite
1096,associated,fluorite
1096,associated,chalcopyrite
1096,associated,cuprite
1096,associated,malachite
1096,associated,quartz
1096,associated,calcite
1096,associated,diopside
1097,asbestos,tremolite
1097,associated,scheelite
1097,associated,andradite
1097,associated,spessartine
1097,associated,actinolite
1097,associated,epidote
1097,associated,quartz
1097,associated,calcite
1098,asbestos,actinolite
1099,asbestos,tremolite
1100,asbestos,actinolite
1100,associated,plagioclase
1100,associated,albite
1100,associated,saussurite
1100,associated,labradorite
1100,associated,andesine
1100,associated,quartz
1100,associated,hornblende
1100,associated,augite
1100,associated,chlorite
1100,associated,calcite
1100,associated,epidote
1100,associated,magnetite
1101,asbestos,riebeckite
1101,associated,magnetite
1101,associated,chert
1101,associated,siderite
1101,associated,ankerite
1101,associated,minnesotaite
1101,associated,stilpnomelane
1101,associated,chlorite
1101,associated,biotite
1102,asbestos,actinolite
1102,associated,"sodic plagioclase"
1102,associated,carbonates
1102,associated,magnetite
1102,associated,quartz
1102,associated,"secondary iron oxides"
1103,asbestos,tremolite
1103,associated,anthonyite
1103,associated,calumetite
1103,associated,quartz
1103,associated,epidote
1103,associated,monazite
1103,associated,"native copper"
1103,associated,cuprite
1103,associated,paratacamite
1103,associated,"numerous unidentified basic copper chlorides"
1104,asbestos,cummingtonite
1104,asbestos,grunerite
1105,associated,mangansericite
1105,associated,"clay minerals"
1105,associated,feldspar
1105,associated,quartz
1105,associated,alunite
1105,associated,fluorite
1107,asbestos,actinolite
1107,associated,calcite
1107,associated,quartz
1107,associated,phlogopite
1108,asbestos,cummingtonite
1108,associated,garnet
1108,associated,hornblende
1108,associated,quartz
1108,associated,feldspar
1109,asbestos,cummingtonite
1109,associated,garnet
1109,associated,hornblende
1109,associated,quartz
1109,associated,feldspar
